Student ID,student_name,gender,grade,school_name,reading_score,math_score
38578,Andrea Sanchez,F,12th,Thomas High School,63,56
38579,Ronnie Powell,M,10th,Thomas High School,63,56
38580,Matthew Davis,M,11th,Thomas High School,63,56
38581,Kristina Morrison,F,10th,Thomas High School,63,56
38582,Kevin Pierce,M,12th,Thomas High School,63,56
38583,Frank Mitchell,M,10th,Thomas High School,63,56
38584,Tony Hoover,M,9th,Thomas High School,63,56
38585,Jessica Roach,F,9th,Thomas High School,63,56
38586,Danielle Rodriguez,F,11th,Thomas High School,63,56
38587,Tracy Nguyen,M,9th,Thomas High School,63,56
38588,Kelly Bridges,M,9th,Thomas High School,63,56
38589,Joseph Mcgrath,M,10th,Thomas High School,63,56
38590,Austin Wilcox,M,9th,Thomas High School,63,56
38591,Katherine Sims,F,10th,Thomas High School,63,56
38592,Mary Miller,F,10th,Thomas High School,63,56
38593,Martin Taylor,M,9th,Thomas High School,63,56
38594,Madison Suarez,F,9th,Thomas High School,63,56
38595,Betty Campbell,F,11th,Thomas High School,63,56
38596,Anna Jackson,F,10th,Thomas High School,99,55
38597,Anthony Reynolds,M,11th,Thomas High School,99,55
38598,Joseph Perez DDS,M,9th,Thomas High School,99,55
38599,Matthew Dougherty,M,10th,Thomas High School,99,55
38600,Angela Hill,F,10th,Thomas High School,99,55
38601,Stephanie Long,F,12th,Thomas High School,99,55
38602,Kathy Gonzales,F,11th,Thomas High School,99,55
38603,Kayla Myers,F,9th,Thomas High School,99,55
38604,Edward Jones,M,10th,Thomas High School,99,55
38605,Tiffany Cook,F,11th,Thomas High School,99,55
38606,Bradley Miller,M,12th,Thomas High School,99,55
38607,Lisa Blackburn,F,11th,Thomas High School,99,55
38608,Sara Williams,F,12th,Thomas High School,98,55
38609,Gregory Howell,M,11th,Thomas High School,98,55
38610,Sarah Allen,F,11th,Thomas High School,98,55
38611,Russell Schmitt,M,12th,Thomas High School,98,55
38612,Peter Stone,M,9th,Thomas High School,98,55
38613,Gerald Estes,M,9th,Thomas High School,98,55
38614,Holly Moore,F,12th,Thomas High School,98,55
38615,Allison Webb,F,10th,Thomas High School,98,55
38616,Steven Reynolds,M,11th,Thomas High School,98,55
38617,Mrs. Alice Warren,F,11th,Thomas High School,98,55
38618,Nichole Perez,F,11th,Thomas High School,98,55
38619,Autumn Green,F,10th,Thomas High School,98,55
38620,Eileen Rios,F,11th,Thomas High School,98,55
38621,Jennifer Cooper,F,12th,Thomas High School,98,55
38622,Martha Molina,F,10th,Thomas High School,98,55
38623,Judith Potter,F,9th,Thomas High School,97,55
38624,Evan Martin,M,11th,Thomas High School,97,55
38625,Heather Bailey,F,9th,Thomas High School,97,55
38626,Thomas Clark,M,12th,Thomas High School,97,55
38627,Brian Arnold,M,11th,Thomas High School,97,55
38628,Julia Kelley MD,F,11th,Thomas High School,97,55
38629,Evan Mitchell,M,9th,Thomas High School,97,55
38630,Susan Roberts,F,9th,Thomas High School,97,55
38631,Shannon Lopez,F,9th,Thomas High School,97,55
38632,James Williams,M,9th,Thomas High School,97,55
38633,Allison Kerr,F,9th,Thomas High School,97,55
38634,Tiffany Mccarthy,F,12th,Thomas High School,97,55
38635,Christina Moreno,F,10th,Thomas High School,96,55
38636,Tony Byrd,M,10th,Thomas High School,96,55
38637,Jared Mcdonald,M,11th,Thomas High School,96,55
38638,Zoe Allen,F,9th,Thomas High School,96,55
38639,Laura Baker,F,12th,Thomas High School,96,55
38640,James Hale,M,12th,Thomas High School,96,55
38641,Timothy Obrien,M,9th,Thomas High School,96,55
38642,Mariah Proctor,F,10th,Thomas High School,96,55
38643,Mary Rogers,F,10th,Thomas High School,96,55
38644,Amber Thompson,F,10th,Thomas High School,96,55
38645,Yolanda Ochoa,F,10th,Thomas High School,96,55
38646,Debra Rosales,F,9th,Thomas High School,95,55
38647,Joseph Wood,M,11th,Thomas High School,95,55
38648,Andre Fisher,M,10th,Thomas High School,95,55
38649,David Coffey PhD,M,11th,Thomas High School,95,55
38650,Kelly Hernandez,F,11th,Thomas High School,95,55
38651,Cheryl Diaz,F,10th,Thomas High School,95,55
38652,Linda Chambers,F,11th,Thomas High School,95,55
38653,William Sandoval,M,10th,Thomas High School,95,55
38654,Kristen Crawford,F,9th,Thomas High School,95,55
38655,Erica King,F,9th,Thomas High School,95,55
38656,Eric Carson,M,10th,Thomas High School,95,55
38657,James Cruz,M,10th,Thomas High School,95,55
38658,Nathan Maldonado,M,10th,Thomas High School,95,55
38659,David Rodriguez,M,9th,Thomas High School,95,55
38660,Justin Williams,M,11th,Thomas High School,95,55
38661,Jason Shaw,M,10th,Thomas High School,95,55
38662,Mrs. Pam Wolf DDS,F,11th,Thomas High School,95,55
38663,Catherine Cross,F,12th,Thomas High School,95,55
38664,Melissa Johnson,F,12th,Thomas High School,95,55
38665,Lori Wilkerson,F,12th,Thomas High School,95,55
38666,Katherine Hardin,F,10th,Thomas High School,95,55
38667,Kevin Vasquez,M,12th,Thomas High School,95,55
38668,Stephanie Franklin,F,12th,Thomas High School,95,55
38669,Edward Parrish,M,9th,Thomas High School,95,55
38670,Caitlin Williams,F,11th,Thomas High School,94,55
38671,Mark Sanchez,M,12th,Thomas High School,94,55
38672,Lindsey Benson,F,11th,Thomas High School,94,55
38673,Rachel Miller,F,12th,Thomas High School,94,55
38674,Andrea Mack,F,12th,Thomas High School,94,55
38675,Sarah Brown,F,10th,Thomas High School,94,55
38676,Lisa Fitzgerald,F,11th,Thomas High School,94,55
38677,Jessica Prince,F,9th,Thomas High School,94,55
38678,Jeffery King,M,9th,Thomas High School,94,55
38679,Travis Spencer,M,11th,Thomas High School,94,55
38680,Erica Tucker,F,10th,Thomas High School,94,55
38681,Lauren Casey,F,10th,Thomas High School,93,55
38682,Emily Williams,F,10th,Thomas High School,93,55
38683,Kevin Thomas,M,10th,Thomas High School,93,55
38684,Amanda Small,F,12th,Thomas High School,93,55
38685,Kerri Torres,F,9th,Thomas High School,93,55
38686,Danny Powers,M,12th,Thomas High School,93,55
38687,Jessica Cohen,F,10th,Thomas High School,93,55
38688,Jeffrey Duarte,M,11th,Thomas High School,93,55
38689,Crystal Fields,F,11th,Thomas High School,93,55
38690,Henry Tucker,M,9th,Thomas High School,93,55
38691,Kenneth Carter,M,12th,Thomas High School,93,55
38692,Courtney Miller,F,9th,Thomas High School,93,55
38693,Eric Benson,M,11th,Thomas High School,93,55
38694,Joshua Vargas,M,11th,Thomas High School,93,55
38695,Rebekah Perkins,F,9th,Thomas High School,93,55
38696,Mr. Ryan Thomas,M,9th,Thomas High School,93,55
38697,Pamela Brooks,F,9th,Thomas High School,93,55
38698,Bridget Shah,F,10th,Thomas High School,93,55
38699,Cassidy Carter,F,9th,Thomas High School,92,55
38700,Kelly Michael,F,10th,Thomas High School,92,55
38701,Michael Flores,M,9th,Thomas High School,92,55
38702,Robert Wilcox,M,11th,Thomas High School,92,55
38703,Christopher Melton,M,11th,Thomas High School,92,55
38704,Stephanie Johnson,F,11th,Thomas High School,92,55
38705,Thomas Payne,M,9th,Thomas High School,92,55
38706,Elizabeth Miller,F,12th,Thomas High School,92,55
38707,Pamela Thomas,F,11th,Thomas High School,92,55
38708,Victoria Nguyen,F,10th,Thomas High School,92,55
38709,Brian Mills,M,10th,Thomas High School,92,55
38710,Deborah Holloway,F,11th,Thomas High School,92,55
38711,David Gray,M,9th,Thomas High School,92,55
38712,Kathleen Lewis,F,11th,Thomas High School,91,55
38713,Michelle Pratt,F,10th,Thomas High School,91,55
38714,Steven Brown,M,10th,Thomas High School,91,55
38715,James Wallace,M,10th,Thomas High School,91,55
38716,Amy Hayes,F,10th,Thomas High School,91,55
38717,Matthew Nunez,M,11th,Thomas High School,91,55
38718,Joseph Gentry,M,12th,Thomas High School,91,55
38719,Heidi Johnson,F,11th,Thomas High School,91,55
38720,Nancy Harris,F,12th,Thomas High School,91,55
38721,Ashley Hill,F,10th,Thomas High School,91,55
38722,Jeffery Abbott,M,11th,Thomas High School,91,55
38723,Gregory Morgan MD,M,10th,Thomas High School,91,55
38724,Daniel Herrera,M,9th,Thomas High School,91,55
38725,Pamela Salinas,F,10th,Thomas High School,91,55
38726,Sarah Johnson,F,9th,Thomas High School,91,55
38727,Jason Gonzalez,M,11th,Thomas High School,91,55
38728,Richard Alexander,M,9th,Thomas High School,90,55
38729,Randy Richards,M,9th,Thomas High School,90,55
38730,Adriana Reyes,F,10th,Thomas High School,90,55
38731,Carrie Meyer,F,9th,Thomas High School,90,55
38732,Phillip Lin,M,9th,Thomas High School,90,55
38733,Daniel Mack,M,9th,Thomas High School,90,55
38734,Kimberly Roach,F,10th,Thomas High School,90,55
38735,Dakota Barry,M,9th,Thomas High School,90,55
38736,Latoya Graham,F,9th,Thomas High School,90,55
38737,Manuel Lane,M,10th,Thomas High School,90,55
38738,Kathy Jones,F,12th,Thomas High School,89,55
38739,Charles Petty,M,9th,Thomas High School,89,55
38740,Brent Matthews,M,12th,Thomas High School,89,55
38741,Amy Lucas,F,9th,Thomas High School,89,55
38742,Christopher Black,M,9th,Thomas High School,89,55
38743,Alyssa Burns,F,12th,Thomas High School,89,55
38744,Jeffrey Evans,M,9th,Thomas High School,89,55
38745,Dr. Carol Williams,F,12th,Thomas High School,89,55
38746,Kelly Chambers,F,12th,Thomas High School,89,55
38747,Kayla Anderson,F,10th,Thomas High School,88,55
38748,Andrew Ellis,M,9th,Thomas High School,88,55
38749,Michelle Cook,F,9th,Thomas High School,88,55
38750,Victoria Martin,F,10th,Thomas High School,88,55
38751,Joshua Underwood,M,12th,Thomas High School,88,55
38752,Matthew Howard,M,9th,Thomas High School,88,55
38753,Michelle Gray,F,9th,Thomas High School,88,55
38754,Ms. Rebecca Gonzales,F,11th,Thomas High School,88,55
38755,James Schmidt,M,9th,Thomas High School,88,55
38756,Mrs. Samantha Glover,F,10th,Thomas High School,88,55
38757,Theresa Nelson,F,10th,Thomas High School,88,55
38758,Raymond Jackson,M,9th,Thomas High School,87,55
38759,Yvette Ashley,F,12th,Thomas High School,87,55
38760,David Moss,M,11th,Thomas High School,87,55
38761,Elizabeth Howard,F,10th,Thomas High School,87,55
38762,Shelby George,F,11th,Thomas High School,87,55
38763,Justin Frazier,M,9th,Thomas High School,87,55
38764,Chelsea Adams,F,10th,Thomas High School,87,55
38765,Erika Payne,F,10th,Thomas High School,87,55
38766,Anna Decker MD,F,9th,Thomas High School,87,55
38767,Linda Mccann,F,10th,Thomas High School,87,55
38768,Leslie Fowler,F,9th,Thomas High School,87,55
38769,Robin Morris,F,10th,Thomas High School,87,55
38770,Samuel Campbell,M,10th,Thomas High School,87,55
38771,Angela Pennington,F,9th,Thomas High School,87,55
38772,Andrew Stephenson,M,10th,Thomas High School,86,55
38773,Sandra Mcbride,F,9th,Thomas High School,86,55
38774,Hailey Lopez DDS,F,12th,Thomas High School,86,55
38775,Walter Stokes,M,9th,Thomas High School,86,55
38776,Dave Diaz,M,10th,Thomas High School,86,55
38777,Robert Coleman,M,12th,Thomas High School,86,55
38778,Andrew Gibson,M,9th,Thomas High School,86,55
38779,Kristina Snow,F,9th,Thomas High School,86,55
38780,Michael Martinez,M,9th,Thomas High School,86,55
38781,Patrick Jenkins,M,9th,Thomas High School,86,55
38782,Larry Scott,M,10th,Thomas High School,86,55
38783,Dana Kidd,F,10th,Thomas High School,86,55
38784,Amber Lewis,F,10th,Thomas High School,86,55
38785,Alan Simmons,M,12th,Thomas High School,86,55
38786,Rebecca Joseph,F,11th,Thomas High School,86,55
38787,Brian Acosta,M,9th,Thomas High School,86,55
38788,Kimberly Erickson,F,11th,Thomas High School,86,55
38789,Cynthia Maldonado,F,11th,Thomas High School,86,55
38790,Anthony Flores,M,12th,Thomas High School,86,55
38791,Jacob Mills,M,9th,Thomas High School,85,55
38792,Mr. James Baker,M,10th,Thomas High School,85,55
38793,Cynthia Martin,F,10th,Thomas High School,85,55
38794,Natalie Taylor,F,10th,Thomas High School,85,55
38795,Ashley Mcdonald,F,12th,Thomas High School,85,55
38796,Kirk Vaughn,M,10th,Thomas High School,85,55
38797,Dustin Ray,M,12th,Thomas High School,85,55
38798,Gabriel Miller,M,12th,Thomas High School,85,55
38799,Deborah Griffith,F,10th,Thomas High School,85,55
38800,Christopher Rose,M,12th,Thomas High School,85,55
38801,Maria Kirk,F,9th,Thomas High School,85,55
38802,Nancy Fox,F,9th,Thomas High School,85,55
38803,Heather Davis,F,9th,Thomas High School,85,55
38804,Taylor Smith,F,11th,Thomas High School,85,55
38805,Mrs. Amber Gonzalez,F,12th,Thomas High School,85,55
38806,Leslie Nelson,M,11th,Thomas High School,85,55
38807,John Escobar,M,11th,Thomas High School,84,55
38808,Robert Harper,M,9th,Thomas High School,84,55
38809,Angela Mooney,F,12th,Thomas High School,84,55
38810,Chad Dudley,M,11th,Thomas High School,84,55
38811,Richard Lee,M,11th,Thomas High School,84,55
38812,Elizabeth Ross,F,12th,Thomas High School,84,55
38813,Cheryl Garner,F,10th,Thomas High School,84,55
38814,Debbie Garrison,F,10th,Thomas High School,84,55
38815,Nicole Shaw,F,12th,Thomas High School,84,55
38816,Kayla Jones,F,10th,Thomas High School,84,55
38817,Cristina Drake,F,9th,Thomas High School,84,55
38818,Mr. Jason Patel Jr.,M,12th,Thomas High School,84,55
38819,Tina Salazar,F,12th,Thomas High School,84,55
38820,Timothy Ward,M,12th,Thomas High School,83,55
38821,Jeremiah Arroyo,M,11th,Thomas High School,83,55
38822,Ryan Barnes,M,10th,Thomas High School,83,55
38823,Jennifer Robinson,F,9th,Thomas High School,83,55
38824,Matthew Walsh,M,12th,Thomas High School,83,55
38825,Marissa Reed,F,10th,Thomas High School,83,55
38826,Matthew Ritter,M,9th,Thomas High School,83,55
38827,Jennifer Kelley,F,12th,Thomas High School,83,55
38828,David Silva,M,10th,Thomas High School,83,55
38829,Reginald Johnson,M,12th,Thomas High School,83,55
38830,Logan White,M,10th,Thomas High School,83,55
38831,Cheryl Reynolds,F,9th,Thomas High School,83,55
38832,Kelly Mclean,F,11th,Thomas High School,83,55
38833,Laura Richardson,F,10th,Thomas High School,83,55
38834,Maria Davis,F,12th,Thomas High School,83,55
38835,Amy Anderson,F,9th,Thomas High School,83,55
38836,Timothy Smith,M,12th,Thomas High School,83,55
38837,Laura Kidd,F,11th,Thomas High School,83,55
38838,Lydia Gomez,F,11th,Thomas High School,82,55
38839,Stephanie Walker DDS,F,9th,Thomas High School,82,55
38840,Joseph Daniels,M,12th,Thomas High School,82,55
38841,Tracey Hernandez,F,10th,Thomas High School,82,55
38842,Barry Bridges,M,10th,Thomas High School,82,55
38843,David Lin,M,10th,Thomas High School,82,55
38844,Ariel Reynolds,F,12th,Thomas High School,82,55
38845,Mr. Timothy Scott,M,10th,Thomas High School,82,55
38846,Jonathan Crawford,M,12th,Thomas High School,82,55
38847,Natalie Dunn,F,9th,Thomas High School,82,55
38848,Shawn Williams,M,11th,Thomas High School,82,55
38849,Jennifer Parsons,F,10th,Thomas High School,82,55
38850,Adam Haley,M,10th,Thomas High School,82,55
38851,Mary Berry,F,11th,Thomas High School,82,55
38852,Amy Payne,F,10th,Thomas High School,81,55
38853,Emily Neal,F,12th,Thomas High School,81,55
38854,Ashlee Cooley,F,11th,Thomas High School,81,55
38855,Kenneth Lane,M,10th,Thomas High School,81,55
38856,Joseph Garcia,M,10th,Thomas High School,81,55
38857,Dr. Michael Sullivan DDS,M,11th,Thomas High School,81,55
38858,Christopher Henderson,M,9th,Thomas High School,81,55
38859,Javier Zamora,M,9th,Thomas High School,81,55
38860,Theresa Oconnor,F,10th,Thomas High School,81,55
38861,Jamie Campbell,F,10th,Thomas High School,81,55
38862,Paige Bates,F,11th,Thomas High School,81,55
38863,Kelly Lane,M,10th,Thomas High School,81,55
38864,Steven Hernandez,M,11th,Thomas High School,81,55
38865,Kristen Sims,F,9th,Thomas High School,81,55
38866,Todd Fields,M,11th,Thomas High School,81,55
38867,Larry Holmes,M,9th,Thomas High School,81,55
38868,Michael Miller,M,9th,Thomas High School,81,55
38869,Doris Taylor,F,9th,Thomas High School,80,55
38870,Margaret Hodge,F,9th,Thomas High School,80,55
38871,Vanessa Burton,F,9th,Thomas High School,80,55
38872,Debra Thomas,F,11th,Thomas High School,80,55
38873,Donna Ellison,F,11th,Thomas High School,80,55
38874,Mrs. Brittney Schultz DVM,F,12th,Thomas High School,80,55
38875,Sean Morrison,M,10th,Thomas High School,80,55
38876,Dillon Davidson,M,9th,Thomas High School,80,55
38877,Timothy Conner,M,10th,Thomas High School,80,55
38878,Catherine Romero,F,12th,Thomas High School,80,55
38879,Michael Williams,M,9th,Thomas High School,80,55
38880,Susan Greer,F,10th,Thomas High School,80,55
38881,John Bentley,M,11th,Thomas High School,80,55
38882,Craig Wells,M,10th,Thomas High School,80,55
38883,Aaron Martin,M,11th,Thomas High School,80,55
38884,Alexandra Wright,F,11th,Thomas High School,80,55
38885,Elizabeth Mccoy,F,11th,Thomas High School,79,55
38886,Steven Johnson,M,10th,Thomas High School,79,55
38887,Donna Morales,F,12th,Thomas High School,79,55
38888,Sean Morales,M,11th,Thomas High School,79,55
38889,Ashley Park,F,9th,Thomas High School,79,55
38890,Kristy Ruiz,F,12th,Thomas High School,79,55
38891,Jason Fisher,M,9th,Thomas High School,79,55
38892,Gloria Hamilton,F,9th,Thomas High School,79,55
38893,Evan Moreno,M,11th,Thomas High School,79,55
38894,Betty Jackson,F,9th,Thomas High School,79,55
38895,Courtney Santos,F,11th,Thomas High School,79,55
38896,Lisa Jackson,F,12th,Thomas High School,79,55
38897,Keith Petty,M,10th,Thomas High School,78,55
38898,Randy Travis,M,11th,Thomas High School,78,55
38899,Michael Morgan,M,9th,Thomas High School,78,55
38900,Stephen Miller,M,11th,Thomas High School,78,55
38901,Brian Burton,M,9th,Thomas High School,78,55
38902,Debra Williams,F,9th,Thomas High School,78,55
38903,Dr. Frances Romero,F,10th,Thomas High School,78,55
38904,Edgar Garcia,M,11th,Thomas High School,78,55
38905,Eric Williams,M,10th,Thomas High School,78,55
38906,Louis Elliott,M,9th,Thomas High School,78,55
38907,Robin Jones,F,11th,Thomas High School,78,55
38908,Lynn Duncan,F,11th,Thomas High School,78,55
38909,Anthony Nunez,M,9th,Thomas High School,78,55
38910,William Newman,M,11th,Thomas High School,78,55
38911,Taylor Salinas,F,10th,Thomas High School,78,55
38912,Lauren Kelly,F,12th,Thomas High School,78,55
38913,Jordan Hamilton,F,11th,Thomas High School,78,55
38914,Joel Curry,M,9th,Thomas High School,78,55
38915,Andres Reyes,M,11th,Thomas High School,78,55
38916,Thomas Pham,M,9th,Thomas High School,78,55
38917,Gregory Graham,M,10th,Thomas High School,78,55
38918,Nicholas White,M,9th,Thomas High School,78,55
